Phrase 1,Phrase 2,Cosine Similarity,Euclidean Similarity
What is the fleet of Airbus?,What are the biggest acquisitions in 2020?,0.6026382446289062,0.5286885390548228
What is the fleet of Airbus?,How impacted is the airline industry in 2020?,0.6069936986569356,0.5300614960729132
What is the fleet of Airbus?,What are the most prominent bankruptcies in 2020?,0.5428947431633423,0.5112098930348892
Airlines profitability Brazil?,Mergers among airline companies?,0.4788058400154114,0.4948108789157892
Airlines profitability Brazil?,Which are the most profitable airports?,0.272333635548733,0.45323277208150164
Airlines profitability Brazil?,What has the capacity movement of airline companies been over the years?,0.43504000097274853,0.48473638879651304
Airlines profitability Brazil?,Details of the Aban Abraham oil rig?,0.19242005050182343,0.4403560998469207
Airlines profitability Brazil?,How big is the airlines industry in China?,0.4473666054636203,0.4874917849233811
Airlines profitability Brazil?,How much money did Lloyd's of London make last year?,0.11287818368180291,0.4288151262415785
Airlines profitability Brazil?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.18231306970119476,0.43882409942694395
Airlines profitability Brazil?,Which Lloyd's syndicates owns the maximum number of assets?,0.14470661549011588,0.4332954649112413
Airlines profitability Brazil?,List key performance indicators for AXA?,0.22509917765264686,0.4454521085541422
Airlines profitability Brazil?,What are the most prominent legal cases?,0.10082783550024033,0.4271635771776138
Airlines profitability Brazil?,How does oil industry perform in Brazil?,0.2520795166492462,0.4498332820327473
Airlines profitability Brazil?,What is the main driver of growth in automobile industry in Europe?,0.31244513392448425,0.4602672681677308
Airlines profitability Brazil?,Which country in Europe is going to grow the most in 2020?,0.17136827579925829,0.4371876280282417
Airlines profitability Brazil?,What are the biggest acquisitions in 2020?,0.24125831548149346,0.448056434354208
Airlines profitability Brazil?,How impacted is the airline industry in 2020?,0.4647032618522644,0.49147417387292835
Airlines profitability Brazil?,What are the most prominent bankruptcies in 2020?,0.20396844101328504,0.44213162624285823
Mergers among airline companies?,Which are the most profitable airports?,0.3418744598701924,0.46570548128599787
Mergers among airline companies?,What has the capacity movement of airline companies been over the years?,0.4797481012494512,0.4950370058781679
Mergers among airline companies?,Details of the Aban Abraham oil rig?,0.28272736072540283,0.4550159705105063
Mergers among airline companies?,How big is the airlines industry in China?,0.5593873166490204,0.515799963562124
Mergers among airline companies?,How much money did Lloyd's of London make last year?,0.17815578086576955,0.4381997896814354
Mergers among airline companies?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.21564659476280212,0.4439550543435059
Mergers among airline companies?,Which Lloyd's syndicates owns the maximum number of assets?,0.27691449385371825,0.4540153851782623
Mergers among airline companies?,List key performance indicators for AXA?,0.2632763824894204,0.45170049301678467
Mergers among airline companies?,What are the most prominent legal cases?,0.28295958042144775,0.4550561054143412
Mergers among airline companies?,How does oil industry perform in Brazil?,0.33585283160209656,0.4645724908174942
Mergers among airline companies?,What is the main driver of growth in automobile industry in Europe?,0.3690521717071533,0.47095584193873324
Mergers among airline companies?,Which country in Europe is going to grow the most in 2020?,0.31285313887279453,0.46034099642004905
Mergers among airline companies?,What are the biggest acquisitions in 2020?,0.3640391637098541,0.4699700642699669
Mergers among airline companies?,How impacted is the airline industry in 2020?,0.550085723400116,0.5131908257331985
Mergers among airline companies?,What are the most prominent bankruptcies in 2020?,0.4123803779625471,0.47982699109192656
Which are the most profitable airports?,What has the capacity movement of airline companies been over the years?,0.5260716049585851,0.5066935723922514
Which are the most profitable airports?,Details of the Aban Abraham oil rig?,0.22811043392953712,0.4459330483353624
Which are the most profitable airports?,How big is the airlines industry in China?,0.582065003575832,0.5223952965412191
Which are the most profitable airports?,How much money did Lloyd's of London make last year?,0.47890739080033895,0.49483522202203994
Which are the most profitable airports?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.4395833945522677,0.48574481669442066
Which are the most profitable airports?,Which Lloyd's syndicates owns the maximum number of assets?,0.5950992703437805,0.5263463101424565
Which are the most profitable airports?,List key performance indicators for AXA?,0.3803722703013125,0.4732118227590266
Which are the most profitable airports?,What are the most prominent legal cases?,0.7403631961129205,0.581190449920558
Which are the most profitable airports?,How does oil industry perform in Brazil?,0.487970531703799,0.49702826723370075
Which are the most profitable airports?,What is the main driver of growth in automobile industry in Europe?,0.588162208309043,0.5242283198822084
Which are the most profitable airports?,Which country in Europe is going to grow the most in 2020?,0.762577979257353,0.5920350102490574
Which are the most profitable airports?,What are the biggest acquisitions in 2020?,0.7032985091209412,0.5648675175966239
Which are the most profitable airports?,How impacted is the airline industry in 2020?,0.5436647210321006,0.511420562749858
Which are the most profitable airports?,What are the most prominent bankruptcies in 2020?,0.7388253678991851,0.5804715712890147
What has the capacity movement of airline companies been over the years?,Details of the Aban Abraham oil rig?,0.32259352072516023,0.4621148131052388
What has the capacity movement of airline companies been over the years?,How big is the airlines industry in China?,0.7717352739493634,0.596776353604343
What has the capacity movement of airline companies been over the years?,How much money did Lloyd's of London make last year?,0.4954366235565135,0.4988643451967181
What has the capacity movement of airline companies been over the years?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.5021738706723538,0.500544634002072
What has the capacity movement of airline companies been over the years?,Which Lloyd's syndicates owns the maximum number of assets?,0.5327214002609253,0.5084594815562085
What has the capacity movement of airline companies been over the years?,List key performance indicators for AXA?,0.385572029880046,0.4742623078629174
What has the capacity movement of airline companies been over the years?,What are the most prominent legal cases?,0.5529572634126397,0.513990568392968
What has the capacity movement of airline companies been over the years?,How does oil industry perform in Brazil?,0.5692807096671645,0.5186352966576105
What has the capacity movement of airline companies been over the years?,What is the main driver of growth in automobile industry in Europe?,0.6708632307730191,0.5520772936431604
What has the capacity movement of airline companies been over the years?,Which country in Europe is going to grow the most in 2020?,0.6276764121441395,0.5367889765306224
What has the capacity movement of airline companies been over the years?,What are the biggest acquisitions in 2020?,0.6070680022239685,0.5300850599106574
What has the capacity movement of airline companies been over the years?,How impacted is the airline industry in 2020?,0.7585095311099583,0.5899815412038092
What has the capacity movement of airline companies been over the years?,What are the most prominent bankruptcies in 2020?,0.5913921133174788,0.5252100883742172
Details of the Aban Abraham oil rig?,How big is the airlines industry in China?,0.3412747092194609,0.46559216361059313
Details of the Aban Abraham oil rig?,How much money did Lloyd's of London make last year?,0.24646069822854177,0.4489073393010279
Details of the Aban Abraham oil rig?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.3427925407886505,0.4658791576617849
Details of the Aban Abraham oil rig?,Which Lloyd's syndicates owns the maximum number of assets?,0.2233704908711015,0.4451768704179705
Details of the Aban Abraham oil rig?,List key performance indicators for AXA?,0.18354829051802846,0.4390102574837764
Details of the Aban Abraham oil rig?,What are the most prominent legal cases?,0.24016964435577393,0.44787914589209055
Details of the Aban Abraham oil rig?,How does oil industry perform in Brazil?,0.39872583746910095,0.47696095321595533
Details of the Aban Abraham oil rig?,What is the main driver of growth in automobile industry in Europe?,0.30701079964637756,0.4592895194421209
Details of the Aban Abraham oil rig?,Which country in Europe is going to grow the most in 2020?,0.24189244259044917,0.44815979574626313
Details of the Aban Abraham oil rig?,What are the biggest acquisitions in 2020?,0.26390845370019844,0.4518067837631075
Details of the Aban Abraham oil rig?,How impacted is the airline industry in 2020?,0.35548079013824463,0.4683055017497937
Details of the Aban Abraham oil rig?,What are the most prominent bankruptcies in 2020?,0.22637467367951158,0.44565555840371457
How big is the airlines industry in China?,How much money did Lloyd's of London make last year?,0.5886392453859981,0.5243728664711079
How big is the airlines industry in China?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.4473710758123781,0.48749277647112427
How big is the airlines industry in China?,Which Lloyd's syndicates owns the maximum number of assets?,0.457352348767576,0.4897699048164865
How big is the airlines industry in China?,List key performance indicators for AXA?,0.3684221317893903,0.4708315248587818
How big is the airlines industry in China?,What are the most prominent legal cases?,0.5632995274632769,0.5169136134689495
How big is the airlines industry in China?,How does oil industry perform in Brazil?,0.7429119416694618,0.5823905782310363
How big is the airlines industry in China?,What is the main driver of growth in automobile industry in Europe?,0.7051131163638664,0.5656213454393241
How big is the airlines industry in China?,Which country in Europe is going to grow the most in 2020?,0.6723900637742899,0.5526520914254054
How big is the airlines industry in China?,What are the biggest acquisitions in 2020?,0.6549596971225424,0.5462358770280866
How big is the airlines industry in China?,How impacted is the airline industry in 2020?,0.8676576198033386,0.660294748915892
How big is the airlines industry in China?,What are the most prominent bankruptcies in 2020?,0.6265720725059509,0.536420747708523
How much money did Lloyd's of London make last year?,What was the Calendar year COR versus the Accident year COR for Lloyd's?,0.4236268183851395,0.4822390735610205
How much money did Lloyd's of London make last year?,Which Lloyd's syndicates owns the maximum number of assets?,0.3858909585909527,0.47432707038541994
How much money did Lloyd's of London make last year?,List key performance indicators for AXA?,0.24844320858845748,0.44923320464602423
How much money did Lloyd's of London make last year?,What are the most prominent legal cases?,0.46615506406024854,0.49181358004779296
How much money did Lloyd's of London make last year?,How does oil industry perform in Brazil?,0.6283550228197918,0.5370157945652474
How much money did Lloyd's of London make last year?,What is the main driver of growth in automobile industry in Europe?,0.4220880051333926,0.4819062433989001
How much money did Lloyd's of London make last year?,Which country in Europe is going to grow the most in 2020?,0.6050536216811427,0.529448150582873
How much money did Lloyd's of London make last year?,What are the biggest acquisitions in 2020?,0.5094460856254239,0.502384100324367
How much money did Lloyd's of London make last year?,How impacted is the airline industry in 2020?,0.5036610815222058,0.5009186575242301
How much money did Lloyd's of London make last year?,What are the most prominent bankruptcies in 2020?,0.45620039105415344,0.48950497000015347
What was the Calendar year COR versus the Accident year COR for Lloyd's?,Which Lloyd's syndicates owns the maximum number of assets?,0.41040610733068705,0.47940842042602766
What was the Calendar year COR versus the Accident year COR for Lloyd's?,List key performance indicators for AXA?,0.384430176947703,0.47403083599122847
What was the Calendar year COR versus the Accident year COR for Lloyd's?,What are the most prominent legal cases?,0.4436701834201813,0.4866590083956518
What was the Calendar year COR versus the Accident year COR for Lloyd's?,How does oil industry perform in Brazil?,0.3798695206642151,0.47311075239968714
What was the Calendar year COR versus the Accident year COR for Lloyd's?,What is the main driver of growth in automobile industry in Europe?,0.5555375814437866,0.514713571582998
What was the Calendar year COR versus the Accident year COR for Lloyd's?,Which country in Europe is going to grow the most in 2020?,0.5160216381536947,0.5040708825642634
What was the Calendar year COR versus the Accident year COR for Lloyd's?,What are the biggest acquisitions in 2020?,0.4882594194489547,0.49709880787895466
What was the Calendar year COR versus the Accident year COR for Lloyd's?,How impacted is the airline industry in 2020?,0.46594250202178955,0.49176381688460186
What was the Calendar year COR versus the Accident year COR for Lloyd's?,What are the most prominent bankruptcies in 2020?,0.44456583922316883,0.48686028116871194
Which Lloyd's syndicates owns the maximum number of assets?,List key performance indicators for AXA?,0.2823987305164337,0.45495916185978685
Which Lloyd's syndicates owns the maximum number of assets?,What are the most prominent legal cases?,0.5236207558882696,0.5060489215146536
Which Lloyd's syndicates owns the maximum number of assets?,How does oil industry perform in Brazil?,0.3793814408410461,0.4730126857792119
Which Lloyd's syndicates owns the maximum number of assets?,What is the main driver of growth in automobile industry in Europe?,0.4686909895355107,0.4924086340894772
Which Lloyd's syndicates owns the maximum number of assets?,Which country in Europe is going to grow the most in 2020?,0.5508399605751038,0.5134003665576953
Which Lloyd's syndicates owns the maximum number of assets?,What are the biggest acquisitions in 2020?,0.5331361770453633,0.5085704552591228
Which Lloyd's syndicates owns the maximum number of assets?,How impacted is the airline industry in 2020?,0.4216537726911178,0.48181246688425533
Which Lloyd's syndicates owns the maximum number of assets?,What are the most prominent bankruptcies in 2020?,0.5133441976699721,0.5033813155134381
List key performance indicators for AXA?,What are the most prominent legal cases?,0.36279053313788645,0.4697257701393206
List key performance indicators for AXA?,How does oil industry perform in Brazil?,0.347344795027686,0.4667440585139341
List key performance indicators for AXA?,What is the main driver of growth in automobile industry in Europe?,0.43121621422671064,0.48389403788613394
List key performance indicators for AXA?,Which country in Europe is going to grow the most in 2020?,0.339559484772746,0.4652686434935526
List key performance indicators for AXA?,What are the biggest acquisitions in 2020?,0.38138866424560547,0.47341644421619367
List key performance indicators for AXA?,How impacted is the airline industry in 2020?,0.35285011810957745,0.46779841736327593
List key performance indicators for AXA?,What are the most prominent bankruptcies in 2020?,0.3896793622351895,0.47509855258361705
What are the most prominent legal cases?,How does oil industry perform in Brazil?,0.4718483090400696,0.4931534938932881
What are the most prominent legal cases?,What is the main driver of growth in automobile industry in Europe?,0.5825892686843872,0.5225518541241634
What are the most prominent legal cases?,Which country in Europe is going to grow the most in 2020?,0.6794747901275892,0.5553530802831208
What are the most prominent legal cases?,What are the biggest acquisitions in 2020?,0.6992089360716625,0.563184419962259
What are the most prominent legal cases?,How impacted is the airline industry in 2020?,0.5113120675086975,0.5028604559669019
What are the most prominent legal cases?,What are the most prominent bankruptcies in 2020?,0.8413659523289321,0.6396866037349027
How does oil industry perform in Brazil?,What is the main driver of growth in automobile industry in Europe?,0.6099148392677307,0.5309905947163682
How does oil industry perform in Brazil?,Which country in Europe is going to grow the most in 2020?,0.600937151853017,0.5281563158868646
How does oil industry perform in Brazil?,What are the biggest acquisitions in 2020?,0.49035336048464084,0.497611336174084
How does oil industry perform in Brazil?,How impacted is the airline industry in 2020?,0.7185853719711304,0.5713569380593642
How does oil industry perform in Brazil?,What are the most prominent bankruptcies in 2020?,0.4863125102147483,0.49662417131700065
What is the main driver of growth in automobile industry in Europe?,Which country in Europe is going to grow the most in 2020?,0.7124508790701116,0.5687142126011236
What is the main driver of growth in automobile industry in Europe?,What are the biggest acquisitions in 2020?,0.6423806143516488,0.54179460264946
What is the main driver of growth in automobile industry in Europe?,How impacted is the airline industry in 2020?,0.6934284567832947,0.5608416427497768
What is the main driver of growth in automobile industry in Europe?,What are the most prominent bankruptcies in 2020?,0.6361402110886367,0.5396465429806839
Which country in Europe is going to grow the most in 2020?,What are the biggest acquisitions in 2020?,0.7243748307228088,0.5739004570380817
Which country in Europe is going to grow the most in 2020?,How impacted is the airline industry in 2020?,0.6485396833098135,0.5439502019466533
Which country in Europe is going to grow the most in 2020?,What are the most prominent bankruptcies in 2020?,0.6928352666791907,0.5606035474249725
What are the biggest acquisitions in 2020?,How impacted is the airline industry in 2020?,0.553549485014364,0.5141561671099727
What are the biggest acquisitions in 2020?,What are the most prominent bankruptcies in 2020?,0.7301431459103153,0.5764844317361641
How impacted is the airline industry in 2020?,What are the most prominent bankruptcies in 2020?,0.5917740354807377,0.5253267186709522
